    1/resolution    CC
    0.470427892     0.021352080
    0.470457984     0.019947418
    0.470490678     0.018995981
    0.470513698     0.021326186
    0.470543033     0.023416321
    0.470572907     0.023618899
    0.470597982     0.024018921
    0.470629521     0.023831706
    0.470657845     0.025480222
    0.470681131     0.024633722
    0.470705920     0.022748226
    0.470732791     0.021233782
    0.470753965     0.022241818
    0.470778804     0.019280133
    0.470812563     0.017231704
    0.470848543     0.017632540
    0.470874222     0.016616764
    0.470896687     0.016542115
    0.470923624     0.017203651
    0.470953082     0.015165216
    0.470976294     0.014988382
    0.470999051     0.014197569
    0.471026361     0.014610908
    0.471046274     0.012564885
    0.471068467     0.010137548
    0.471097311     0.008904004
    0.471118290     0.008528184
    0.471138778     0.006483014
    0.471172640     0.005819121
    0.471208050     0.004865188
    0.471234543     0.004400629
    0.471264538     0.003334453
    0.471286140     0.004972906
    0.471308713     0.005977561
    0.471332133     0.005873184
    0.471354692     0.004303003
    0.471380558     0.003513842
    0.471411321     0.004595631
    0.471438747     0.003574448
    0.471460950     0.002592242
    0.471485186     0.000172569
    0.471519490     0.000307138
    0.471560605     0.002303662
    0.471585355     0.003150927
    0.471618034     0.002200187
    0.471651574     0.001901891
    0.471677481    -0.000366822
    0.471700998     0.000053932
    0.471727537    -0.000212189
    0.471750618    -0.001939604
    0.471775392    -0.003028214
    0.471799324    -0.000383516
    0.471827443    -0.000961274
    0.471853157    -0.002936260
    0.471878086    -0.004489397
    0.471899450    -0.003764955
    0.471917557    -0.005412158
    0.471947133    -0.006304481
    0.471976138    -0.005626584
    0.471998735    -0.008106069
    0.472024580    -0.006854200
    0.472057789    -0.004967872
    0.472081683    -0.005660293
    0.472110414    -0.004842445
    0.472144499    -0.006142152
    0.472168775    -0.006634523
    0.472199899    -0.006594334
    0.472236915    -0.006856154
    0.472261734    -0.007924982
    0.472283721    -0.007693125
    0.472306489    -0.007308739
    0.472334471    -0.007350705
    0.472362575    -0.006750626
    0.472397683    -0.007361863
    0.472424410    -0.008060501
    0.472452461    -0.008525577
    0.472479190    -0.007080798
    0.472506331    -0.009734984
    0.472530094    -0.008840301
    0.472555021    -0.008239875
    0.472579747    -0.008011691
    0.472606026    -0.007475473
    0.472630962    -0.005890632
    0.472660907    -0.006214063
    0.472683637    -0.004841218
    0.472718537    -0.003657220
    0.472753425    -0.002355723
    0.472774969    -0.000907081
    0.472797029    -0.000154898
    0.472826525     0.000681864
    0.472851669     0.002886467
    0.472879734     0.003547980
    0.472906029     0.007298689
    0.472923404     0.009276086
    0.472942894     0.007522317
    0.472972341     0.008003447
    0.473004162     0.006958365
    0.473028640     0.007188687
    0.473054656     0.009788493
    0.473082544     0.009606563
    0.473108179     0.008501801
    0.473132813     0.008058461
    0.473161723     0.009446563
    0.473193635     0.011108513
    0.473219163     0.009109011
    0.473251171     0.008911000
    0.473277216     0.010715851
    0.473304064     0.010999476
    0.473332246     0.010903989
    0.473357205     0.009839722
    0.473380330     0.010168171
    0.473409214     0.010575578
    0.473438511     0.011233816
    0.473467598     0.010891646
    0.473494416     0.011972984
    0.473519228     0.012890764
    0.473544995     0.007518606
    0.473576965     0.005844931
    0.473604599     0.004185944
    0.473630214     0.004969610
    0.473651689     0.006872331
    0.473676825     0.005220183
    0.473698516     0.004538151
    0.473729288     0.003917110
    0.473758252     0.003989725
    0.473778953     0.003740405
    0.473796457     0.003251464
    0.473817877     0.003864585
    0.473843426     0.003929045
    0.473867736     0.004389930
    0.473891035     0.004884067
    0.473913923     0.006047398
    0.473937218     0.005280376
    0.473958696     0.005605943
    0.473984030     0.001722018
    0.474008029     0.000016437
    0.474032857     0.000364515
    0.474055809     0.002076522
    0.474077530     0.001196212
    0.474104178    -0.000102809
    0.474128952     0.000774782
    0.474152593     0.003909336
    0.474180524     0.003988769
    0.474203407     0.002974500
    0.474231137     0.001202292
    0.474265122    -0.000244599
    0.474293933    -0.000617324
    0.474314566    -0.002292772
    0.474342739    -0.001838885
    0.474370763    -0.001775552
    0.474400384    -0.001713699
    0.474433041    -0.003487677
    0.474458702    -0.004012409
    0.474492696    -0.004914514
    0.474520985    -0.006125947
    0.474541055    -0.005744249
    0.474572961    -0.007899505
    0.474600972    -0.008341371
    0.474628776    -0.008373213
    0.474658800    -0.008231071
    0.474688798    -0.007434317
    0.474722900    -0.010125752
    0.474756196    -0.013136260
    0.474784661    -0.011352705
    0.474812325    -0.011785813
    0.474838061    -0.011146201
    0.474866757    -0.011673603
    0.474900060    -0.011271870
    0.474929254    -0.010002632
    0.474966325    -0.009389133
    0.474995821    -0.009265956
    0.475013742    -0.011958038
    0.475036045    -0.012659936
    0.475065839    -0.013111888
    0.475098382    -0.012407973
    0.475129281    -0.013222773
    0.475151861    -0.012025088
    0.475178021    -0.014342069
    0.475202849    -0.011161572
    0.475227974    -0.011793960
    0.475256357    -0.013335123
    0.475285581    -0.012403382
    0.475315025    -0.011970763
    0.475339631    -0.013315930
    0.475365731    -0.011278309
    0.475387290    -0.010671109
    0.475414289    -0.009513916
    0.475439689    -0.010167580
    0.475466028    -0.009107452
    0.475491380    -0.009657139
    0.475516650    -0.008628684
    0.475541081    -0.008298777
    0.475563641    -0.007742429
    0.475583111    -0.007878552
    0.475606130    -0.007203262
    0.475632908    -0.005050465
    0.475660474    -0.005250495
    0.475684088    -0.003602261
    0.475706124    -0.001992848
    0.475734188    -0.002285764
    0.475757230    -0.001676018
    0.475781557    -0.002003140
    0.475805763    -0.001180320
    0.475824714    -0.002008177
    0.475846350    -0.003028032
    0.475874410     0.000076562
    0.475916136     0.000569951
    0.475947571     0.000656918
    0.475974072     0.001342854
    0.476001062    -0.000858239
    0.476022260     0.000793844
    0.476046078     0.001081968
    0.476079971     0.002108444
    0.476103042     0.003461780
    0.476129978     0.003990704
    0.476158528     0.003896253
    0.476183435     0.005343605
    0.476208429     0.009860057
    0.476237727     0.013243580
    0.476267977     0.013308782
    0.476294846     0.012711396
    0.476319879     0.010438640
    0.476347848     0.012388885
    0.476376812     0.014794969
    0.476401695     0.014948967
    0.476435313     0.015512842
    0.476468486     0.017387634
    0.476498496     0.020608146
    0.476519598     0.020854149
    0.476546834     0.021110738
    0.476585027     0.021319886
    0.476610116     0.022768477
    0.476629729     0.020966997
    0.476656682     0.020500665
    0.476680113     0.017399573
    0.476704033     0.020027121
    0.476725681     0.020605757
    0.476749474     0.021813375
    0.476776993     0.020316884
    0.476804559     0.021790621
    0.476842152     0.022990754
    0.476871736     0.023697535
    0.476893838     0.021087422
    0.476922142     0.022385685
    0.476951285     0.020530819
    0.476980361     0.017997315
    0.477004781     0.017852072
    0.477029501     0.016277941
    0.477054125     0.017794360
    0.477075957     0.017360190
    0.477102977     0.014800690
    0.477135793     0.013668505
    0.477168744     0.014695754
    0.477196269     0.012316569
    0.477223629     0.010559198
    0.477246971     0.010740262
    0.477275368     0.010639716
    0.477303006     0.011798182
    0.477330745     0.011847297
    0.477353023     0.014436200
    0.477382779     0.014040001
    0.477410505     0.012190032
    0.477432750     0.011853149
    0.477456807     0.014634480
    0.477479660     0.013037189
    0.477501913     0.012288304
    0.477527110     0.008719645
    0.477561371     0.008661170
    0.477583410     0.006987620
    0.477601600     0.005608656
    0.477624130     0.004356576
    0.477650922     0.004563425
    0.477684109     0.005524307
    0.477712428     0.004398336
    0.477739278     0.002331839
    0.477768535    -0.000451325
    0.477800837    -0.002260579
    0.477834832    -0.002815123
    0.477864268    -0.002159637
    0.477885168    -0.001600803
    0.477912668    -0.001746830
    0.477935640    -0.001593524
    0.477960658    -0.003437912
    0.477989323    -0.002075211
    0.478025005    -0.000449218
    0.478052226    -0.001306095
    0.478081130    -0.000440193
    0.478119694    -0.001280312
    0.478159445     0.001334207
    0.478181052    -0.000680150
    0.478208386     0.001180016
    0.478232274    -0.000424799
    0.478264341    -0.000572868
    0.478289405    -0.003405595
    0.478315547    -0.003533841
    0.478343723    -0.004312856
    0.478371883    -0.004221660
    0.478397179    -0.002818443
    0.478430367    -0.003653389
    0.478458371    -0.006696487
    0.478486213    -0.007981335
    0.478518465    -0.007493283
    0.478546123    -0.007387798
    0.478579707    -0.008166959
    0.478608837    -0.008815591
    0.478628679    -0.006012081
    0.478651238    -0.008281698
    0.478681044    -0.009285585
    0.478712038    -0.011167344
    0.478734533    -0.011158161
    0.478756881    -0.010357043
    0.478792393    -0.011689869
    0.478823316    -0.008806152
    0.478848618    -0.007834990
    0.478878874    -0.008192370
    0.478900962    -0.009318752
    0.478919988    -0.009551254
    0.478944486    -0.012924305
    0.478969587    -0.013860637
    0.478990609    -0.014063959
    0.479022928    -0.012640735
    0.479047325    -0.012378787
    0.479068027    -0.009660626
    0.479093474    -0.008769064
    0.479118031    -0.007953156
    0.479137507    -0.008193083
    0.479159683    -0.008025707
    0.479181069    -0.007778425
    0.479205529    -0.008793039
    0.479227504    -0.008365484
    0.479246866    -0.008338869
    0.479271630    -0.007046861
    0.479298448    -0.006546903
    0.479326788    -0.007011353
    0.479360303    -0.004070567
    0.479381697    -0.001848600
    0.479405818    -0.001189583
    0.479434238    -0.001979262
    0.479457754    -0.001222236
    0.479485950    -0.001461795
    0.479517876    -0.001744337
    0.479545866    -0.000971140
    0.479583732    -0.003366638
    0.479612133    -0.002905044
    0.479637859    -0.004739658
    0.479667981    -0.002818525
    0.479700552    -0.000894081
    0.479726768    -0.001152098
    0.479750130    -0.000269127
    0.479781258    -0.000696543
    0.479806892    -0.001318448
    0.479832631     0.000120936
    0.479860179     0.003636092
    0.479880907     0.003155198
    0.479896254     0.004093149
    0.479918726     0.003581335
    0.479947313     0.005523662
    0.479968564     0.005308272
    0.479996595     0.005991004
    0.480029209     0.004789547
    0.480053002     0.002108639
    0.480082980     0.000686061
    0.480107198     0.000070896
    0.480136020     0.003089878
    0.480162027     0.002927193
    0.480194629     0.003570305
    0.480218240     0.003175555
